Gene ID	Gene Name	SRR1027602	SRR1027592	SRR1027598	SRR1027591	SRR1027600	SRR1027596	SRR1027601	SRR1027599	SRR1027605	SRR1027604	SRR1027595	SRR1027594	SRR1027593	SRR1027597	SRR1027603	SRR1027606
ENSG00000225218		0	0	1	2	2	0	0	0	0	6	0	1	0	0	2	0
ENSG00000225221	PLA2G12AP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225222	CHCHD4P5	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000225224	RPS27AP12	1	4	1	2	2	2	0	0	4	2	1	3	3	0	2	5
ENSG00000225225	ARL2BPP10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225226	LINC01795	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225230		1	0	0	1	2	1	1	2	0	0	0	1	0	0	3	1
ENSG00000225231	LINC02470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225233		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225234	TRAPPC12-AS1	27	23	3	25	7	27	20	10	17	75	27	26	33	10	69	29
ENSG00000225235	INTS6L-AS1	3	0	1	0	0	1	1	0	0	1	1	0	0	1	2	0
ENSG00000225236		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225238	GEMIN7P1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000225239	RPL21P107	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000225240		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000225242	COX6B1P7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225243		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225244		1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1
ENSG00000225246	RPS2P1	0	1	0	0	1	1	0	1	1	2	0	0	0	0	1	2
ENSG00000225249	LINC00378	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000225251	RPL5P25	2	0	1	0	2	4	1	1	1	1	2	3	2	2	2	1
ENSG00000225253		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225254	ARMC8P1	1	1	0	0	0	0	0	0	0	1	1	2	2	0	1	0
ENSG00000225255	PSLNR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225256	TRAPPC2P5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225258		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225259	ST13P6	2	5	3	4	1	3	3	1	4	3	4	3	5	5	4	4
ENSG00000225263	PCDH9-AS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225264	ZNRF2P2	9	7	6	12	9	12	5	10	11	13	7	15	10	18	13	8
ENSG00000225265	TAF1A-AS1	39	30	18	38	23	35	34	26	75	30	43	13	14	21	28	71
ENSG00000225267	RPL8P2	16	16	20	20	11	16	10	13	28	20	12	31	39	26	24	17
ENSG00000225269	LINC00705	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225270	CICP12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225271	NOLC1P1	0	0	2	0	0	1	1	0	0	0	0	0	2	0	0	0
ENSG00000225272		0	0	0	2	0	1	0	1	0	3	0	2	1	1	1	0
ENSG00000225275	NUP210P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225276	MTND1P18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225279		6	7	2	6	11	3	5	6	9	5	3	2	3	3	7	8
ENSG00000225280		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225282		11	21	8	8	12	8	7	9	11	20	15	14	15	15	16	13
ENSG00000225284		0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0
ENSG00000225285	LINC01770	6	2	6	6	3	2	3	4	0	0	3	0	2	4	1	1
ENSG00000225286		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225287	OFD1P13Y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225289	RPL29P29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225292		1	0	0	1	1	0	1	0	0	1	0	2	2	1	1	0
ENSG00000225293	ABCD1P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225294	OSTCP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225295	MTND4P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225297		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000225298	LINC00113	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225299		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
ENSG00000225300		0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0
ENSG00000225303		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225304		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225308	ASS1P11	1	2	6	3	1	8	2	2	1	8	16	9	15	7	14	6
ENSG00000225310	DNAJC19P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225311		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225313		15	34	15	19	8	12	17	8	12	27	7	17	16	8	31	10
ENSG00000225314		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225315		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225316	LINC00350	2	0	1	0	0	0	0	0	0	1	0	0	1	0	2	0
ENSG00000225321	LINC01427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225323	HBAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225325		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225326	USP9YP19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225327	USP17L3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225328	LINC01594	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1
ENSG00000225329	LHFPL3-AS2	7	3	1	2	0	2	6	1	5	0	2	0	1	0	0	2
ENSG00000225330		0	1	0	5	1	0	3	2	1	0	0	0	0	0	0	1
ENSG00000225331	LINC01678	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0
ENSG00000225333		1	1	1	0	1	0	0	0	0	0	0	1	0	0	2	2
ENSG00000225334	LINC02813	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
ENSG00000225335		5	7	3	5	1	2	4	6	6	10	1	6	12	2	12	9
ENSG00000225336	HMGB3P1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0
ENSG00000225337		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225338	RPL23AP18	0	0	2	0	1	0	0	2	0	0	0	1	0	1	0	2
ENSG00000225339		3	4	4	4	6	5	1	9	9	4	1	2	6	4	5	5
ENSG00000225341		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225342	LRRK2-DT	1	2	1	2	0	1	0	1	2	0	3	0	0	5	0	1
ENSG00000225343	RPL21P66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225344		1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225345	SNX18P3	1	2	0	3	3	1	2	3	1	3	1	3	1	0	4	1
ENSG00000225347	SLC25A5P8	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
ENSG00000225349	ANKRD49P2	1	0	0	2	0	0	0	0	0	0	1	0	3	0	1	0
ENSG00000225350	FREM2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225352	RPL31P53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225354	RPL7AP52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225355	ARL6IP1P2	1	4	0	0	2	1	1	0	2	0	3	1	1	1	0	3
ENSG00000225356		0	1	0	2	0	0	1	1	3	1	0	1	1	2	2	1
ENSG00000225357	RPF2P1	7	8	4	6	8	6	2	10	11	6	5	10	6	8	6	13
ENSG00000225358	MIPEPP1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	2	0
ENSG00000225359		0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000225360		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225361	PPP1R26-AS1	22	21	11	27	15	10	11	25	22	22	16	21	11	14	31	18
ENSG00000225362	CT62	2	2	1	1	0	2	0	0	1	2	1	0	1	1	4	0
ENSG00000225364	ATP6V0E1P1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0
ENSG00000225365		0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0
ENSG00000225366	TDGF1P3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
ENSG00000225369	CAPZA1P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225370		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225371	CICP8	1	0	0	0	1	0	0	0	1	4	0	1	0	1	1	2
ENSG00000225376	TMEM246-AS1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	3	0
ENSG00000225377	NRSN2-AS1	47	72	46	54	41	46	50	35	58	53	56	99	102	57	51	51
ENSG00000225378		0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ENSG00000225380	IGKV1OR9-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225381	RPS5P7	1	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1
ENSG00000225383	SFTA1P	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225384		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225385		2	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1
ENSG00000225386		5	1	4	1	1	0	1	0	0	6	3	0	2	4	4	3
ENSG00000225387		0	0	5	0	2	0	0	0	0	2	0	1	0	4	1	0
ENSG00000225391	NHEG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225392	MRPL36P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000225393		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225394		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225396	FAM236D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225397		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225398	PGM5P4	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
ENSG00000225399		2	1	0	1	1	0	0	1	0	0	0	0	1	2	1	1
ENSG00000225400	RAB28P5	2	6	6	2	3	9	5	6	6	44	8	43	46	6	28	9
ENSG00000225401	TGIF2P1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1
ENSG00000225402		77	79	65	47	75	95	71	77	122	90	112	121	131	71	91	134
ENSG00000225404	RPL26P34	0	0	1	1	0	0	1	0	1	2	1	0	1	0	0	0
ENSG00000225405	RPS15AP17	0	0	1	0	0	1	0	3	1	0	0	1	0	2	0	1
ENSG00000225406	ELF2P4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1
ENSG00000225407		0	1	0	0	0	0	1	1	0	1	0	0	1	1	0	0
ENSG00000225408		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000225411		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000225413	LINC02557	1	1	0	0	0	0	0	0	1	1	1	3	2	0	3	1
ENSG00000225415	ACKR4P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225416		1	2	4	1	1	3	0	3	2	3	0	4	4	1	2	2
ENSG00000225417		0	1	0	3	0	1	1	1	1	0	1	0	1	1	1	0
ENSG00000225418	AKR1C5P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225419	RPL21P3	1	1	0	1	0	0	1	0	0	2	0	0	1	1	3	2
ENSG00000225420		3	0	1	1	1	0	1	0	0	1	1	2	2	0	0	0
ENSG00000225421		0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSG00000225422	RBMS1P1	9	18	32	17	6	24	18	12	15	16	19	24	16	36	12	9
ENSG00000225423	TNPO1P1	13	12	11	17	8	11	18	11	18	19	10	28	21	7	15	23
ENSG00000225424		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225427	LINC00331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225428	NDUFB4P7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225431	LINC01671	2	0	1	2	0	1	0	0	1	3	0	0	1	2	1	0
ENSG00000225433	MTND1P12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225434	LINC01504	0	0	5	0	0	1	0	0	0	0	0	1	0	3	0	0
ENSG00000225437	PACRG-AS2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000225438	KRT41P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225439	BOLA3-AS1	175	198	156	210	207	244	178	222	249	293	218	114	120	172	298	309
ENSG00000225442	MPRIP-AS1	0	2	0	0	0	0	0	0	0	5	0	8	7	1	8	1
ENSG00000225443		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225444	LINC01867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225446	LINC01763	0	0	2	0	1	5	0	0	3	1	1	1	4	0	0	2
ENSG00000225447	RPS15AP10	5	5	0	3	0	0	2	3	0	6	0	6	3	1	8	1
ENSG00000225448		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225449	RAB6C-AS1	4	4	5	7	4	6	8	8	12	7	9	6	2	4	6	11
ENSG00000225450		0	3	2	1	0	0	2	0	0	2	0	2	3	1	1	3
ENSG00000225451		0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0
ENSG00000225455	TPI1P4	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
ENSG00000225457		0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0
ENSG00000225458		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225460		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000225462	FDPSP1	9	10	5	5	8	10	11	3	17	5	10	7	8	21	4	17
ENSG00000225463	ZNF70P1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225465	RFPL1S	126	93	65	77	178	162	157	203	130	211	170	96	91	49	192	145
ENSG00000225466	OFD1P10Y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225469		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225470	JPX	11	13	16	20	10	20	9	6	14	39	17	9	27	26	32	14
ENSG00000225471		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225472		24	57	8	54	56	34	35	37	53	9	25	7	0	13	15	49
ENSG00000225473	ATP13A4-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225475		3	5	9	9	1	3	9	2	7	3	5	5	8	7	4	4
ENSG00000225476	MTCO3P5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225477		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225478		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225479	PLCB1-IT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225480		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225482	RPS6P14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225483	RPL22P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225484	NUTM2B-AS1	66	67	37	47	67	75	56	64	106	116	53	106	98	44	116	101
ENSG00000225486		17	17	9	8	10	10	15	16	14	1	8	4	5	13	5	12
ENSG00000225487	RPL35AP7	28	43	49	36	35	36	35	31	48	38	41	76	62	53	28	68
ENSG00000225488		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225489		5	10	7	8	10	7	5	7	15	17	12	12	11	8	18	13
ENSG00000225491	UBE2Q2P4Y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225492	GBP1P1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0
ENSG00000225493	LINC01107	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000225496	RTRAFP1	14	11	9	12	9	5	5	4	13	10	3	13	14	13	8	12
ENSG00000225497	KCNMA1-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225498		1	3	0	2	3	0	3	2	1	2	0	0	2	1	4	1
ENSG00000225499	RPL15P4	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0
ENSG00000225501	SNRPFP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225502	GAPDHP16	0	0	0	0	0	0	0	0	0	3	0	0	1	0	2	0
ENSG00000225505		0	0	0	1	0	0	0	0	0	2	0	1	1	0	1	0
ENSG00000225506	CYP4A22-AS1	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0
ENSG00000225507		14	23	21	21	12	12	13	10	18	35	15	12	41	27	29	20
ENSG00000225508	SSXP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225509	AIFM1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225510	PCDH8P1	1	0	0	3	2	0	3	2	2	0	1	0	0	0	1	2
ENSG00000225511	LINC00475	5	17	4	10	6	4	6	4	0	24	3	9	8	7	26	2
ENSG00000225513		0	3	0	0	1	0	1	0	1	1	0	0	1	0	1	2
ENSG00000225514	MTND1P34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225516	FAM197Y5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225518	LINC01703	4	8	13	12	4	10	2	6	8	4	5	1	4	7	2	11
ENSG00000225519		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000225520		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225521	SNED1-AS1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
ENSG00000225522		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225523	IGKV6D-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225526	MKRN2OS	4	7	7	11	5	6	4	3	10	20	2	13	8	7	19	7
ENSG00000225527		0	0	2	1	0	0	1	0	0	3	0	5	3	3	2	0
ENSG00000225528		2	4	2	3	2	4	5	3	1	6	2	6	4	3	1	2
ENSG00000225530	SP3P	5	7	7	13	5	4	11	5	14	7	9	4	3	7	5	13
ENSG00000225531		5	11	9	10	5	3	5	5	15	4	2	4	3	13	6	7
ENSG00000225532		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225533	PAWRP1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
ENSG00000225535	LINC01393	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000225536	STIP1P3	9	13	9	15	14	10	9	13	15	10	13	18	34	11	13	18
ENSG00000225537		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225538	OR5BE1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225539	LINC01821	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0
ENSG00000225542	ZNF385D-AS1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000225544		0	3	0	2	1	1	1	0	2	1	1	2	0	3	1	1
ENSG00000225545		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225546	LINC02476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225548	LINC01980	2	0	9	0	5	4	1	2	1	1	8	4	5	6	0	2
ENSG00000225549	SELENOKP3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1
ENSG00000225551		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225552	NAALADL2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225554		4	4	2	8	7	10	3	3	15	11	11	11	9	2	12	11
ENSG00000225555		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225556	C2CD4D	1	1	0	1	3	4	2	0	1	0	5	0	0	3	0	2
ENSG00000225557	MTCO3P20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225558	UBE2D3P2	24	8	18	10	12	15	12	12	16	18	14	22	17	26	26	12
ENSG00000225559		5	6	5	4	5	13	6	10	9	5	9	3	1	1	6	5
ENSG00000225560	FAM197Y8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225561	LINC01710	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
ENSG00000225563		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225564	LINC01492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225568		64	73	64	73	60	69	67	53	102	49	58	59	45	59	53	106
ENSG00000225569	CCT4P2	1	7	2	2	0	2	0	0	0	4	2	1	3	2	2	0
ENSG00000225570		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225572	DOCK4-AS1	0	0	1	0	0	0	2	0	0	4	0	6	5	0	5	0
ENSG00000225573	RPL35P5	3	1	1	1	0	1	1	0	1	3	1	2	0	3	0	1
ENSG00000225574	DRAXINP1	0	2	1	0	0	1	0	1	1	3	3	1	2	2	5	0
ENSG00000225578	NCBP2-AS1	0	1	1	6	1	2	0	0	0	3	1	3	1	2	3	0
ENSG00000225579	EDNRB-AS1	0	1	1	0	0	0	1	3	0	0	0	0	2	1	0	0
ENSG00000225580	PA2G4P5	9	6	4	10	8	15	7	2	7	11	10	4	5	9	9	7
ENSG00000225581	TRIM53AP	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225582		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225583		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225585	IPPKP1	0	0	0	0	0	0	2	0	1	2	1	1	0	0	3	0
ENSG00000225588		1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
ENSG00000225591		1	2	0	3	0	1	0	0	0	0	1	1	1	2	0	0
ENSG00000225594		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225595	LINC01623	2	1	1	2	2	3	3	0	0	2	2	1	0	1	0	0
ENSG00000225598		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225602	MTOR-AS1	0	0	0	1	0	0	0	0	0	2	0	2	0	0	1	0
ENSG00000225603		3	1	4	1	5	0	0	1	2	2	3	3	5	3	0	2
ENSG00000225605		0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
ENSG00000225606		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000225609	CDY20P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225610		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000225611	LINC02158	0	0	0	1	0	1	0	1	1	1	1	2	0	1	1	1
ENSG00000225612		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225613	LINCMD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225614	ZNF469	22	22	246	21	13	56	16	19	15	23	49	2	4	251	8	16
ENSG00000225615	RBMY2UP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225616		377	445	530	431	300	406	366	300	594	435	375	643	649	554	432	573
ENSG00000225619	MYT1L-AS1	0	0	0	0	0	0	0	0	1	1	0	2	0	1	4	0
ENSG00000225620		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000225622	PPIAP17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225623	AGBL4-IT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225624	TBL1YP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225625		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000225626	C9orf135-DT	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000225630	MTND2P28	599	942	1034	975	590	741	700	605	817	909	719	464	492	1097	944	796
ENSG00000225632		0	0	0	1	0	0	0	0	0	2	0	1	2	0	2	0
ENSG00000225636	HNRNPA3P15	3	0	2	0	1	2	0	0	2	1	0	1	2	1	0	0
ENSG00000225637		0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000225638	PABPC1P12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225639	PGAM1P2	1	1	0	0	0	1	0	1	1	0	0	0	2	0	1	0
ENSG00000225640	LINC01729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225642	SNRPEP5	0	0	0	2	0	1	0	1	0	1	0	2	2	0	0	2
ENSG00000225643		0	0	3	1	0	0	0	0	1	1	0	1	0	1	1	0
ENSG00000225644	RPL35AP4	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
ENSG00000225647		1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
ENSG00000225648	SBDSP1	149	126	149	140	133	153	155	158	257	225	155	222	226	113	209	261
ENSG00000225649		7	2	14	4	6	6	0	5	7	8	11	5	4	11	9	6
ENSG00000225650	EIF2S2P5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
ENSG00000225652	KCNMA1-AS3	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000225653	RNF19BPY	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225655		2	2	0	0	1	0	1	1	0	0	0	0	0	2	0	0
ENSG00000225656		0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
ENSG00000225657	LINC01716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225658	TAF13P2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	3	0
ENSG00000225660		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225661	RPL14P5	13	12	33	15	9	12	11	6	15	14	5	16	26	28	15	20
ENSG00000225662		0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000225663	MCRIP1	1046	1078	1049	1088	1124	1170	1045	1079	1631	963	1166	922	973	1065	1032	1662
ENSG00000225664	YWHAZP8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225665	SAR1AP3	0	1	1	0	2	2	1	2	1	1	0	1	0	2	2	2
ENSG00000225669	RPL23AP27	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
